ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH
2023-04-17 08:15:12,31.542603,52.518097,102.725876,196.24695,201.0372,488.71698,404.37958,239.87157,231.48685,247.80121
2023-04-17 08:15:13,31.540459,52.529987,102.35518,196.59912,201.90862,489.32822,405.04703,239.469,232.51344,248.64223
2023-04-17 08:15:14,31.537416,52.56683,102.34444,196.97704,203.15111,489.81866,405.05627,238.80026,233.06073,248.84079
2023-04-17 08:15:15,31.541182,52.576332,102.04088,197.03365,203.85884,490.8892,405.26154,238.0181,233.90372,249.32765
2023-04-17 08:15:16,31.535252,52.595535,101.87216,197.39047,204.87416,491.25906,405.58005,238.03949,234.23953,249.88405
2023-04-17 08:15:17,31.53593,52.59832,101.57978,196.88423,205.12016,491.989,405.47073,238.15251,234.95953,250.0865
2023-04-17 08:15:18,31.540932,52.620243,101.23115,196.90565,205.85144,493.31967,405.72452,237.88019,235.47594,250.51608
2023-04-17 08:15:19,31.537525,52.63842,100.93813,196.1477,205.52612,493.78894,405.47736,237.75647,235.42465,250.65979
2023-04-17 08:15:20,31.53771,52.64539,100.63188,194.9968,204.95374,495.38736,405.45703,237.46606,235.7612,250.9802
2023-04-17 08:15:21,31.543814,52.306953,104.581406,200.08044,204.56093,487.83585,405.6565,242.36777,232.29681,247.63972
2023-04-17 08:15:22,31.548359,52.337894,105.10193,201.55536,206.23235,488.2947,406.6543,242.44377,233.53787,248.09499
2023-04-17 08:15:23,31.546165,52.35098,104.7195,201.91179,207.18063,488.97043,407.40485,242.02138,234.6419,248.99097
2023-04-17 08:15:24,31.543041,52.38985,104.69831,202.27803,208.45338,489.53506,407.4838,241.33362,235.23996,249.21526
2023-04-17 08:15:25,31.547012,52.399826,104.36695,202.26564,209.15843,490.7124,407.76938,240.50883,236.1471,249.74554
2023-04-17 08:15:26,31.54097,52.420166,104.149475,202.56163,210.15674,491.1328,408.15594,240.51358,236.52866,250.35696
2023-04-17 08:15:27,31.541714,52.42313,103.830315,201.9577,210.36493,491.9668,408.0918,240.60341,237.28885,250.5801
2023-04-17 08:15:28,31.546545,52.446217,103.44153,201.90111,211.02365,493.43225,408.39703,240.31717,237.85895,251.04288
2023-04-17 08:15:29,31.543245,52.465565,103.11454,201.0471,210.64459,493.9652,408.19443,240.18687,237.83006,251.21104
2023-04-17 08:15:30,31.543514,52.47275,102.75323,199.76292,209.98766,495.70618,408.22205,239.8614,238.20427,251.56696
2023-04-17 08:15:31,31.550507,52.08106,107.33955,206.36902,210.85638,487.16302,408.21155,245.20161,234.95522,248.00626
2023-04-17 08:15:32,31.555252,52.11364,107.93022,207.98927,212.6286,487.68503,409.31354,245.2735,236.27652,248.51048
2023-04-17 08:15:33,31.55301,52.128307,107.541336,208.35606,213.66727,488.42874,410.16318,244.82906,237.47087,249.47067
2023-04-17 08:15:34,31.549797,52.169518,107.511925,208.7125,214.96887,489.0772,410.33017,244.11987,238.13185,249.72795
2023-04-17 08:15:35,31.553997,52.180195,107.15243,208.61905,215.66652,490.37335,410.7102,243.24615,239.11415,250.3105
2023-04-17 08:15:36,31.54783,52.201935,106.87939,208.84227,216.64052,490.85434,411.17923,243.2314,239.5524,250.98592
2023-04-17 08:15:37,31.548653,52.205204,106.5294,208.11932,216.79755,491.8086,411.1745,243.29219,240.36067,251.23616
2023-04-17 08:15:38,31.553286,52.22965,106.094315,207.96582,217.35773,493.4282,411.5428,242.98991,240.99359,251.73709
2023-04-17 08:15:39,31.550112,52.25044,105.72758,206.99776,216.91475,494.0394,411.3972,242.85187,240.99571,251.93686
2023-04-17 08:15:40,31.55048,52.25787,105.300606,205.5542,216.1474,495.94534,411.4838,242.4863,241.41618,252.33487
2023-04-17 08:15:41,31.55844,51.793705,110.72256,214.24803,218.89548,486.23294,411.3034,248.37146,238.61424,248.56438
2023-04-17 08:15:42,31.56342,51.828316,111.40602,216.05629,220.79118,486.82196,412.53268,248.44133,240.02982,249.13031
2023-04-17 08:15:43,31.561127,51.84519,111.020645,216.44606,221.94258,487.63547,413.5028,247.97119,241.33144,250.16681
2023-04-17 08:15:44,31.557823,51.88912,110.98774,216.79907,223.273,488.38025,413.78427,247.23668,242.07288,250.46844
2023-04-17 08:15:45,31.562279,51.900887,110.601425,216.61063,223.95934,489.80823,414.27676,246.3058,243.14464,251.11563
2023-04-17 08:15:46,31.555967,51.9244,110.26463,216.7462,224.90144,490.36502,414.84714,246.267,243.65521,251.8664
2023-04-17 08:15:47,31.556892,51.9282,109.878624,215.87602,224.98999,491.4606,414.9227,246.2897,244.52214,252.1539
2023-04-17 08:15:48,31.561285,51.954227,109.389336,215.59975,225.41371,493.25842,415.3698,245.96838,245.22963,252.69887
2023-04-17 08:15:49,31.558266,51.976875,108.975586,214.49438,224.89519,493.97,415.29843,245.82031,245.27583,252.94109
2023-04-17 08:15:50,31.558758,51.984543,108.46827,212.85641,223.97922,496.0696,415.45877,245.40822,245.75473,253.38997
2023-04-17 08:15:51,31.567644,51.416958,115.039696,224.53128,229.6125,484.93668,415.20148,251.99413,243.848,249.45781
2023-04-17 08:15:52,31.572905,51.45416,115.84989,226.5941,231.66832,485.59482,416.58994,252.06468,245.3756,250.10487
2023-04-17 08:15:53,31.57056,51.47429,115.487015,227.03175,232.96988,486.4755,417.70868,251.56224,246.80627,251.2334
2023-04-17 08:15:54,31.567165,51.521374,115.45983,227.39684,234.33206,487.33298,418.14346,250.7957,247.65417,251.59805
2023-04-17 08:15:55,31.571905,51.534946,115.05169,227.09819,235.00604,488.90466,418.77032,249.79678,248.8338,252.32762
2023-04-17 08:15:56,31.565426,51.560787,114.64161,227.12744,235.9093,489.56183,419.46634,249.726,249.4396,253.16783
2023-04-17 08:15:57,31.56649,51.5655,114.212944,226.07251,235.90698,490.8264,419.65372,249.696,250.37935,253.50911
2023-04-17 08:15:58,31.570583,51.593384,113.65917,225.63626,236.13634,492.8313,420.20087,249.35112,251.17534,254.10455
2023-04-17 08:15:59,31.567762,51.618496,113.18945,224.36452,235.53026,493.67856,420.22763,249.18877,251.28642,254.40663
2023-04-17 08:16:00,31.568413,51.62634,112.58089,222.48401,234.4068,496.00806,420.48148,248.72202,251.841,254.91812
2023-04-17 08:16:01,31.577808,50.903442,120.81165,238.58656,244.61375,483.10257,420.34833,256.23203,251.7295,250.97264
2023-04-17 08:16:02,31.583405,50.944065,121.799675,241.00742,246.88608,483.8271,421.93738,256.3052,253.38882,251.73122
2023-04-17 08:16:03,31.581007,50.969284,121.495285,241.53976,248.39867,484.76096,423.2381,255.75725,254.97362,252.97057
2023-04-17 08:16:04,31.577534,51.01993,121.49125,241.94958,249.79916,485.75278,423.8829,254.94617,255.96649,253.42961
2023-04-17 08:16:05,31.58258,51.036602,121.074036,241.52606,250.46596,487.47147,424.6657,253.86487,257.27457,254.2668
2023-04-17 08:16:06,31.575903,51.06558,120.58077,241.42488,251.32523,488.2705,425.515,253.74702,258.00873,255.21178
2023-04-17 08:16:07,31.577171,51.071896,120.101265,240.13557,251.2031,489.73895,425.8618,253.63936,259.03833,255.63472
2023-04-17 08:16:08,31.580885,51.10185,119.469894,239.48373,251.14432,491.98096,426.53543,253.2641,259.93643,256.28522
2023-04-17 08:16:09,31.578321,51.130367,118.93391,238.0113,250.44211,493.02243,426.69247,253.07925,260.14578,256.6756
2023-04-17 08:16:10,31.579182,51.138123,118.193924,235.82135,249.0151,495.62305,427.0644,252.54826,260.79962,257.2644
2023-04-17 08:16:11,31.587486,50.172527,128.88904,258.61902,266.5909,480.51328,427.46198,261.2582,264.29523,253.71341
2023-04-17 08:16:12,31.593477,50.217678,130.1268,261.54425,269.1472,481.2893,429.2911,261.32858,266.0957,254.6289
2023-04-17 08:16:13,31.591032,50.251217,129.94644,262.24753,270.95276,482.23633,430.7965,260.70645,267.85034,255.99385
2023-04-17 08:16:14,31.58753,50.305416,129.99611,262.76007,272.38968,483.38913,431.7249,259.82574,269.04004,256.5986
2023-04-17 08:16:15,31.592863,50.327545,129.59712,262.19867,273.0597,485.22818,432.66602,258.64377,270.48816,257.57553
2023-04-17 08:16:16,31.585962,50.360714,129.01404,261.9314,273.867,486.23962,433.68558,258.44815,271.3937,258.63348
2023-04-17 08:16:17,31.587542,50.36987,128.47464,260.34427,273.58405,487.94946,434.25793,258.2191,272.52487,259.18393
2023-04-17 08:16:18,31.59077,50.401733,127.74979,259.3894,273.07645,490.44174,435.08072,257.80313,273.5259,259.88327
2023-04-17 08:16:19,31.588556,50.43503,127.13823,257.68393,272.28018,491.77393,435.40463,257.5808,273.88492,260.40756
2023-04-17 08:16:20,31.5897,50.441956,126.225075,255.09247,270.38452,494.6758,435.91718,256.9768,274.66473,261.08716
2023-04-17 08:16:21,31.592304,49.104176,140.41733,287.45123,299.32574,477.11545,437.58038,267.02994,285.03494,258.89545
2023-04-17 08:16:22,31.59871,49.154797,141.98074,291.00974,302.1528,477.9048,439.63147,267.06418,286.93362,260.02106
2023-04-17 08:16:23,31.596262,49.201775,142.02516,291.95505,304.2771,478.77484,441.29428,266.30695,288.82135,261.49612
2023-04-17 08:16:24,31.592827,49.258045,142.1718,292.63104,305.66672,480.11334,442.56268,265.30838,290.25345,262.31613
2023-04-17 08:16:25,31.598335,49.289345,141.83586,291.90292,306.31763,481.97003,443.58777,264.00464,291.80542,263.45746
2023-04-17 08:16:26,31.591198,49.32759,141.16676,291.39587,307.02136,483.2999,444.73517,263.6705,292.91656,264.60336
2023-04-17 08:16:27,31.593275,49.34142,140.55869,289.43195,306.49777,485.26657,445.59946,263.24863,294.12427,265.3452
2023-04-17 08:16:28,31.595905,49.373775,139.72289,288.03104,305.259,487.95404,446.5541,262.77975,295.18234,266.05225
2023-04-17 08:16:29,31.594166,49.413498,139.03181,286.07996,304.38525,489.71463,447.06192,262.4989,295.7543,266.77283
2023-04-17 08:16:30,31.595701,49.417664,137.89825,282.96655,301.73114,492.8827,447.7093,261.8217,296.66885,267.53857
2023-04-17 08:16:31,31.584955,47.618095,155.89012,325.3898,344.3542,473.90073,451.69305,272.5745,317.57562,268.2182
2023-04-17 08:16:32,31.591616,47.672897,157.78035,329.3968,346.99774,474.65405,453.7472,272.47495,319.3845,269.55798
2023-04-17 08:16:33,31.589317,47.73816,158.1247,330.43124,349.06546,475.31952,455.32233,271.48557,321.22772,271.04123
2023-04-17 08:16:34,31.58608,47.791878,158.38695,331.16064,349.97485,476.8488,456.8441,270.30328,322.85577,272.10696
2023-04-17 08:16:35,31.591555,47.835217,158.13846,330.11136,350.36588,478.51462,457.7124,268.8649,324.3514,273.3775
2023-04-17 08:16:36,31.584192,47.87743,157.39911,329.1591,350.69553,480.25046,458.7958,268.30566,325.62564,274.51004
2023-04-17 08:16:37,31.587006,47.897102,156.70805,326.69525,349.7061,482.4111,459.93503,267.61447,326.77744,275.4809
2023-04-17 08:16:38,31.589022,47.925823,155.73608,324.6194,347.29108,485.09476,460.88763,267.09933,327.74924,276.08508
2023-04-17 08:16:39,31.587866,47.97249,154.96289,322.42966,346.31384,487.3815,461.5191,266.76218,328.55347,277.0406
2023-04-17 08:16:40,31.589901,47.97018,153.58968,318.64865,342.44894,490.61777,462.2187,266.03668,329.53436,277.83392
2023-04-17 08:16:41,31.56624,45.894276,173.00377,363.69882,392.21683,474.85788,469.22034,275.6741,360.2067,282.46063
2023-04-17 08:16:42,31.572699,45.9466,175.02687,367.15662,393.24783,475.58032,470.75348,275.28143,361.54428,283.85025
2023-04-17 08:16:43,31.570892,46.026978,175.53598,367.47943,393.9272,475.99817,471.75607,273.98923,362.9927,285.1235
2023-04-17 08:16:44,31.567822,46.071266,175.80202,367.6104,393.1841,477.6771,473.1485,272.60248,364.54587,286.2803
2023-04-17 08:16:45,31.57322,46.121628,175.53178,365.7206,392.5137,478.9619,473.4937,271.04114,365.67737,287.511
2023-04-17 08:16:46,31.565628,46.162304,174.72034,363.83624,391.66333,480.98914,474.1756,270.2274,366.9067,288.45706
2023-04-17 08:16:47,31.569283,46.184837,173.89821,360.59836,389.65378,483.16217,475.36835,269.2709,367.7208,289.54956
2023-04-17 08:16:48,31.570877,46.203667,172.73094,357.5383,385.54382,485.5383,476.05133,268.78098,368.3874,289.8851
2023-04-17 08:16:49,31.570328,46.25418,171.84302,355.01532,384.1936,488.1846,476.63766,268.47842,369.2847,290.9832
2023-04-17 08:16:50,31.572891,46.241528,170.28517,350.40305,378.65674,491.12775,477.2343,267.7591,370.12964,291.673
2023-04-17 08:16:51,31.54607,44.311592,187.20116,390.15073,427.44193,485.2388,486.21057,275.79507,403.77307,300.7912
2023-04-17 08:16:52,31.551805,44.35329,189.01675,391.7137,425.2775,485.92233,486.7249,275.02054,404.3213,301.9529
2023-04-17 08:16:53,31.550793,44.436623,189.34248,390.2499,423.03958,486.1249,486.76547,273.4516,405.09467,302.8245
2023-04-17 08:16:54,31.547579,44.468243,189.38594,388.86584,419.382,487.79355,487.56644,271.9237,406.2195,303.77277
2023-04-17 08:16:55,31.55318,44.513737,188.8748,385.50754,416.685,488.64655,487.1697,270.24658,406.74182,304.74442
2023-04-17 08:16:56,31.545292,44.546467,187.94962,382.22195,413.7573,490.5703,487.21075,269.26315,407.658,305.3807
2023-04-17 08:16:57,31.549583,44.56558,186.9216,377.9056,410.11758,492.4998,488.12567,268.12534,407.88715,306.35522
2023-04-17 08:16:58,31.550972,44.57143,185.51457,373.70438,404.11267,494.3499,488.31436,267.74005,408.10724,306.316
2023-04-17 08:16:59,31.550978,44.620747,184.44348,370.63635,401.96353,496.88974,488.6809,267.59003,408.84506,307.3405
2023-04-17 08:17:00,31.553955,44.597656,182.8013,365.1712,394.72604,499.25076,489.04678,266.90872,409.33582,307.80292
2023-04-17 08:17:01,31.529266,43.111195,194.73088,399.12552,442.00027,503.23312,499.07748,274.29764,438.82758,320.18103
2023-04-17 08:17:02,31.534056,43.138817,195.99876,398.05344,436.2247,503.77026,498.39703,273.1883,438.52518,320.88336
2023-04-17 08:17:03,31.53378,43.211266,195.79784,394.27213,430.5917,503.75705,497.41064,271.4509,438.56094,321.29523
2023-04-17 08:17:04,31.530134,43.231834,195.41812,390.88757,423.71307,505.14313,497.36795,269.89447,439.03598,321.7854
2023-04-17 08:17:05,31.536167,43.262295,194.49396,385.86792,418.6343,505.59793,496.256,268.11127,438.90717,322.35342
2023-04-17 08:17:06,31.528011,43.284103,193.39586,381.1592,413.4294,506.96365,495.66156,267.099,439.32538,322.65323
2023-04-17 08:17:07,31.532478,43.29416,192.13347,375.7281,407.99503,508.39932,496.03796,265.89188,438.93283,323.2775
2023-04-17 08:17:08,31.533836,43.289127,190.51779,370.5829,400.4872,509.65955,495.67578,265.61325,438.69208,322.87982
2023-04-17 08:17:09,31.534245,43.332935,189.22807,366.8334,397.28555,511.59552,495.72015,265.6713,439.0574,323.61108
2023-04-17 08:17:10,31.53748,43.303818,187.59602,360.778,388.93463,513.29034,495.79065,265.0161,439.09644,323.78955
2023-04-17 08:17:11,31.518005,42.282497,194.07983,390.52405,434.4787,522.3249,507.18344,271.69162,463.21082,337.63492
2023-04-17 08:17:12,31.521873,42.295048,194.49979,386.739,425.72122,522.573,505.36218,270.3762,462.1531,337.7356
2023-04-17 08:17:13,31.522123,42.34479,193.5211,380.69885,417.17575,522.33307,503.47916,268.63977,461.48886,337.70532
2023-04-17 08:17:14,31.51794,42.35648,192.56325,375.32535,407.67267,523.15985,502.5043,267.19696,461.2089,337.58246
2023-04-17 08:17:15,31.524418,42.365116,191.15184,368.90103,400.5399,523.2546,500.822,265.39532,460.49536,337.674
2023-04-17 08:17:16,31.51619,42.374985,189.81203,363.1007,393.53827,523.7135,499.72745,264.4897,460.2972,337.64868
2023-04-17 08:17:17,31.520416,42.371983,188.3576,356.85336,386.67633,524.46564,499.41495,263.38654,459.37152,337.753
2023-04-17 08:17:18,31.522,42.35986,186.59932,351.20807,378.51694,525.12634,498.53925,263.19864,458.71967,337.08295
2023-04-17 08:17:19,31.522566,42.394463,185.12708,346.85562,374.33185,526.0633,498.21295,263.49243,458.55984,337.34772
2023-04-17 08:17:20,31.525919,42.365086,183.59326,340.66464,365.79752,527.09686,497.97223,262.85742,458.13123,337.22092
2023-04-17 08:17:21,31.509995,41.681892,185.59209,365.8302,405.6083,537.5731,510.75516,268.089,478.14798,351.4117
2023-04-17 08:17:22,31.513113,41.680393,185.03136,359.85156,395.14746,537.37787,508.15253,266.73218,476.62988,350.93384
2023-04-17 08:17:23,31.51373,41.701435,183.25424,352.16983,384.78436,536.88257,505.6945,265.158,475.43835,350.567
2023-04-17 08:17:24,31.509077,41.706238,181.72096,345.29828,373.8349,536.93085,503.86646,263.9306,474.46463,349.8285
2023-04-17 08:17:25,31.515766,41.691563,179.92859,338.12436,365.4662,536.66785,501.83588,262.2616,473.3436,349.47693
2023-04-17 08:17:26,31.507826,41.690506,178.348,331.83038,357.5645,536.052,500.41428,261.51547,472.51422,349.17984
2023-04-17 08:17:27,31.511517,41.673393,176.84682,325.3508,349.99683,536.0182,499.38522,260.70703,471.23495,348.71573
2023-04-17 08:17:28,31.513687,41.658264,175.05879,319.77036,342.21002,536.06744,498.06256,260.59286,470.2777,347.9095
2023-04-17 08:17:29,31.51407,41.681023,173.52925,315.10684,337.34525,535.77997,497.33084,261.106,469.5286,347.63144
2023-04-17 08:17:30,31.51747,41.656643,172.18753,309.29602,329.51434,536.1801,496.79114,260.5053,468.68695,347.21954
2023-04-17 08:17:31,31.49639,41.164593,172.44632,331.45346,363.00327,546.64343,510.1479,264.30194,484.7962,360.57834
2023-04-17 08:17:32,31.499065,41.15499,171.18738,324.66388,352.76685,545.8064,507.5856,263.09576,483.4346,359.83798
2023-04-17 08:17:33,31.499956,41.15311,169.02084,316.71085,342.3268,544.93536,505.1531,261.7596,482.16525,359.4125
2023-04-17 08:17:34,31.495016,41.155235,167.25519,309.4879,331.6071,544.0869,502.85568,260.7412,480.87802,358.3348
2023-04-17 08:17:35,31.501469,41.12536,165.45926,302.65176,323.24606,543.3996,500.79663,259.32394,479.71902,357.77335
2023-04-17 08:17:36,31.494238,41.11871,163.81947,296.7385,315.61655,541.802,499.25922,258.66992,478.48172,357.36716
2023-04-17 08:17:37,31.497173,41.09222,162.54047,290.80225,308.25928,541.0056,497.67764,258.23203,477.1644,356.52164
2023-04-17 08:17:38,31.500195,41.07864,160.9292,285.85947,301.69397,540.45386,496.02213,258.1334,476.1012,355.77792
2023-04-17 08:17:39,31.500048,41.090633,159.54503,281.33026,296.57657,539.0268,494.8939,258.75967,474.89862,355.08347
2023-04-17 08:17:40,31.50355,41.074844,158.47914,276.30093,289.9532,538.8756,494.09238,258.20175,473.82724,354.50766
2023-04-17 08:17:41,31.478455,40.694588,158.27722,294.8227,317.36996,550.6345,506.22562,260.69937,485.98022,365.8591
2023-04-17 08:17:42,31.480885,40.68223,156.72871,288.4876,308.74536,549.0633,504.26172,259.79065,485.131,365.14578
2023-04-17 08:17:43,31.482002,40.667866,154.62416,281.4427,299.58865,547.6936,502.24512,258.7199,484.0716,364.84097
2023-04-17 08:17:44,31.477015,40.66901,152.98547,274.87845,290.28983,545.9859,499.8765,257.88412,482.82077,363.7274
2023-04-17 08:17:45,31.482754,40.634464,151.51366,269.16916,282.88684,544.7609,497.96512,256.7867,481.85123,363.16092
2023-04-17 08:17:46,31.476408,40.626785,150.02315,264.2206,276.31915,542.4438,496.45,256.19485,480.4637,362.74942
2023-04-17 08:17:47,31.478588,40.597637,149.14816,259.31766,269.8311,540.9633,494.5713,256.0842,479.31818,361.77478
2023-04-17 08:17:48,31.482475,40.586826,147.8671,255.29561,264.77222,539.7944,492.72025,255.97108,478.26862,361.18625
2023-04-17 08:17:49,31.481703,40.591587,146.7727,251.26575,259.81018,537.5258,491.29312,256.62604,476.84518,360.2842
2023-04-17 08:17:50,31.485292,40.584206,146.00589,247.16077,254.4875,536.84546,490.28122,256.14676,475.71832,359.65335
2023-04-17 08:17:51,31.465866,40.290558,145.07848,260.1985,275.28958,551.3301,501.45117,257.7453,484.77274,368.56274
2023-04-17 08:17:52,31.468067,40.278313,143.53326,254.96617,268.73026,549.24603,500.0771,257.1493,484.30804,367.95444
2023-04-17 08:17:53,31.469303,40.26052,141.7429,249.40422,261.46017,547.4793,498.4757,256.31296,483.39694,367.7283
2023-04-17 08:17:54,31.464579,40.258602,140.40063,244.0316,254.07343,545.23816,496.26688,255.61986,482.29807,366.73633
2023-04-17 08:17:55,31.4692,40.2274,139.35129,239.73857,248.14026,543.529,494.4904,254.86052,481.48035,366.2156
2023-04-17 08:17:56,31.463675,40.220356,138.14522,235.92436,242.96022,540.961,493.05426,254.36108,480.0926,365.76724
2023-04-17 08:17:57,31.465282,40.19403,137.66986,232.20996,237.74286,539.03296,491.14572,254.47195,479.15338,364.84177
2023-04-17 08:17:58,31.469896,40.18384,136.72655,229.13965,234.10364,537.3548,489.27383,254.37405,478.1087,364.35687
2023-04-17 08:17:59,31.468666,40.18499,135.96872,225.85207,229.74455,534.76117,487.71362,255.02036,476.68338,363.4292
2023-04-17 08:18:00,31.472239,40.18303,135.4481,222.69246,225.66542,533.63336,486.57877,254.68298,475.60458,362.78262
2023-04-17 08:18:01,31.461252,39.973984,134.16875,231.12448,241.24677,549.56805,497.7463,255.85403,482.9059,369.11002
2023-04-17 08:18:02,31.463224,39.96435,132.859,227.3039,236.73093,547.3747,496.73798,255.46791,482.56882,368.61505
2023-04-17 08:18:03,31.464468,39.95091,131.50876,223.43141,231.51598,545.4876,495.40604,254.76874,481.67117,368.38446
2023-04-17 08:18:04,31.460205,39.944607,130.5302,219.50052,226.16594,543.2084,493.48724,254.13823,480.75247,367.59448
2023-04-17 08:18:05,31.463589,39.922253,129.86552,216.63316,221.9401,541.265,491.79034,253.64975,479.98965,367.12985
2023-04-17 08:18:06,31.458635,39.916706,129.007,213.91148,218.24023,538.98267,490.4686,253.25093,478.7094,366.61166
2023-04-17 08:18:07,31.459938,39.897007,128.81783,211.34102,214.50388,536.9965,488.76694,253.4387,477.9511,365.86258
2023-04-17 08:18:08,31.464987,39.885406,128.12602,209.12558,212.05066,535.09753,487.0544,253.39095,476.89645,365.40662
2023-04-17 08:18:09,31.463572,39.88636,127.67034,206.70517,208.69334,532.7692,485.5401,253.99438,475.64822,364.61118
2023-04-17 08:18:10,31.467,39.886086,127.29964,204.4055,205.68501,531.42993,484.39627,253.81995,474.69165,363.97992
2023-04-17 08:18:11,31.458477,39.74674,125.94578,209.78137,217.13454,546.33276,494.9381,254.66513,480.83426,368.01837
2023-04-17 08:18:12,31.460257,39.740932,124.92852,207.20766,214.18298,544.37463,494.12375,254.36646,480.5086,367.64407
2023-04-17 08:18:13,31.461454,39.73459,123.959595,204.72903,210.64746,542.6539,492.94543,253.71198,479.59906,367.40524
2023-04-17 08:18:14,31.45765,39.72495,123.27658,202.0327,206.9444,540.697,491.32584,253.07736,478.85992,366.8318
2023-04-17 08:18:15,31.460037,39.71185,122.8622,200.25877,204.17165,538.8215,489.68585,252.74571,478.1258,366.44464
2023-04-17 08:18:16,31.455376,39.707993,122.27675,198.35268,201.68124,537.10986,488.48956,252.4198,477.00677,365.89246
2023-04-17 08:18:17,31.456535,39.695026,122.22687,196.63696,199.21362,535.37335,487.0769,252.58888,476.40314,365.36115
2023-04-17 08:18:18,31.461725,39.681774,121.66769,195.04211,197.59471,533.5544,485.5921,252.58922,475.3666,364.92337
2023-04-17 08:18:19,31.46037,39.6841,121.40274,193.3601,195.24638,531.7932,484.21252,253.1362,474.35587,364.32764
2023-04-17 08:18:20,31.463558,39.6834,121.08985,191.67801,193.01086,530.49585,483.13318,253.0865,473.55176,363.7513
2023-04-17 08:18:21,31.454777,39.58206,119.645065,195.19948,200.95232,543.19037,492.38562,253.60129,478.67664,366.45776
2023-04-17 08:18:22,31.45642,39.579353,118.807434,193.36264,198.84116,541.57227,491.66537,253.3278,478.34546,366.17862
2023-04-17 08:18:23,31.457527,39.577843,118.044716,191.67531,196.27237,540.134,490.57327,252.6875,477.44153,365.95386
2023-04-17 08:18:24,31.45408,39.566265,117.503075,189.68486,193.50357,538.55554,489.165,252.0366,476.833,365.5411
2023-04-17 08:18:25,31.455847,39.559025,117.18523,188.49681,191.60565,536.8919,487.57196,251.78668,476.1285,365.22696
2023-04-17 08:18:26,31.451303,39.5563,116.7248,187.0025,189.79433,535.7009,486.4893,251.51425,475.14536,364.68088
2023-04-17 08:18:27,31.452318,39.547585,116.7057,185.74844,188.09898,534.2729,485.3053,251.658,474.66415,364.31653
2023-04-17 08:18:28,31.457523,39.53336,116.18938,184.48558,186.93414,532.652,484.0036,251.68918,473.66702,363.91708
2023-04-17 08:18:29,31.45638,39.53674,116.00176,183.25072,185.26656,531.4,482.7523,252.20738,472.84097,363.48074
2023-04-17 08:18:30,31.459312,39.535713,115.691666,181.90865,183.50606,530.2434,481.75058,252.23836,472.1661,362.97342
2023-04-17 08:18:31,31.451517,39.4302,114.07103,184.03772,188.75233,540.39264,489.69995,252.4158,476.3077,364.89456
2023-04-17 08:18:32,31.453074,39.42913,113.32061,182.569,187.0286,538.9998,489.03378,252.17511,475.96756,364.66315
2023-04-17 08:18:33,31.45408,39.429386,112.66095,181.28088,184.95424,537.76056,488.00793,251.57504,475.07394,364.45486
2023-04-17 08:18:34,31.450886,39.416706,112.18087,179.64932,182.66452,536.4077,486.7357,250.9397,474.5392,364.1296
2023-04-17 08:18:35,31.452314,39.412083,111.89956,178.76485,181.25745,534.90466,485.19812,250.75783,473.86188,363.8629
2023-04-17 08:18:36,31.447824,39.40996,111.49232,177.47185,179.79828,534.0141,484.22324,250.54535,472.96515,363.33496
2023-04-17 08:18:37,31.448664,39.403324,111.47875,176.47215,178.54715,532.77814,483.19794,250.69962,472.57452,363.06653
2023-04-17 08:18:38,31.453854,39.388992,110.98668,175.41017,177.6487,531.2994,482.0296,250.76031,471.62143,362.71393
2023-04-17 08:18:39,31.452955,39.39279,110.83261,174.44678,176.41055,530.34204,480.88477,251.28911,470.9088,362.37054
2023-04-17 08:18:40,31.455633,39.392284,110.52574,173.32115,174.98334,529.2808,479.96213,251.37735,470.32767,361.92264
2023-04-17 08:18:41,31.450438,39.264038,108.67811,174.12271,178.25316,537.07886,486.6903,251.17029,473.44952,363.10226
2023-04-17 08:18:42,31.451939,39.26373,108.0013,172.90837,176.80138,535.76605,486.07968,250.98695,473.1103,362.889
2023-04-17 08:18:43,31.452898,39.264034,107.42841,171.90541,175.08119,534.6029,485.12973,250.45789,472.23883,362.69897
2023-04-17 08:18:44,31.449873,39.2511,107.01402,170.54881,173.14853,533.32043,483.96274,249.87006,471.75305,362.41592
2023-04-17 08:18:45,31.451101,39.24744,106.77917,169.91708,172.10822,531.88824,482.50272,249.75394,471.11044,362.18173
2023-04-17 08:18:46,31.446667,39.245792,106.42719,168.8133,170.93338,531.1055,481.63593,249.60707,470.2722,361.67886
2023-04-17 08:18:47,31.44734,39.24022,106.43704,168.0307,170.01938,529.94507,480.73306,249.7966,469.954,361.46237
2023-04-17 08:18:48,31.45249,39.226635,105.98922,167.17067,169.36153,528.5312,479.6778,249.88863,469.0531,361.15845
2023-04-17 08:18:49,31.45176,39.230545,105.86744,166.43356,168.45758,527.68976,478.62866,250.4448,468.41138,360.86786
2023-04-17 08:18:50,31.454187,39.23111,105.58848,165.5087,167.32504,526.665,477.79007,250.57126,467.90262,360.4697
2023-04-17 08:18:51,31.451317,39.08676,103.53382,165.13412,169.05257,532.6236,483.3314,250.00436,470.03796,360.951
2023-04-17 08:18:52,31.452791,39.087143,102.948875,164.16788,167.86786,531.3313,482.7829,249.88193,469.71622,360.75046
2023-04-17 08:18:53,31.453754,39.087193,102.47105,163.43489,166.47925,530.1953,481.9166,249.42743,468.8833,360.58652
