ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph
2023-04-24 05:22:18,28.1,46.4,30,48,58,467,218,136,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:19,28.1,46.4,30,47,57,468,218,137,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:20,28.1,46.4,30,47,57,468,219,136,165,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:21,28.1,46.4,30,47,56,468,220,137,165,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:22,28.1,46.4,30,47,56,468,224,138,167,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:23,28.1,46.4,30,47,56,468,225,138,167,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:25,28.1,46.4,30,46,56,468,223,137,167,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:26,28.1,46.4,31,47,57,468,221,137,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:27,28.1,46.5,30,46,55,467,217,136,165,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:28,28.1,46.4,30,47,57,468,219,138,164,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:29,28.1,46.4,30,48,57,467,221,137,165,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:30,28.1,46.4,30,48,57,467,222,137,164,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:31,28.1,46.4,30,48,57,467,222,138,164,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:32,28.1,46.4,30,48,57,467,219,137,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:33,28.1,46.4,30,48,57,467,218,137,162,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:35,28.1,46.4,30,47,56,467,215,136,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:36,28.1,46.4,30,47,56,467,215,136,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:37,28.1,46.4,30,47,56,467,215,138,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:38,28.1,46.4,30,47,56,467,215,137,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:39,28.1,46.4,30,47,56,467,218,138,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:22:40,28.1,46.4,30,47,56,467,219,137,162,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:41,28.1,46.4,30,47,56,467,222,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:42,28.1,46.4,30,47,56,467,226,138,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:22:44,28.1,46.4,30,47,57,467,227,137,164,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:45,28.1,46.4,30,47,56,467,228,138,165,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:46,28.1,46.4,30,46,56,466,227,138,165,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:47,28.1,46.4,30,46,57,466,226,137,165,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:48,28.1,46.4,30,46,57,466,229,138,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:22:49,28.1,46.4,29,46,57,467,229,138,165,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:50,28.1,46.4,30,48,58,467,230,138,166,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:51,28.1,46.4,30,47,57,467,230,138,166,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:53,28.1,46.4,30,47,57,467,228,137,167,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:54,28.1,46.4,29,48,60,467,229,139,167,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:55,28.1,46.4,29,48,60,467,228,136,166,176,12,Kitchen window,H2,XXXX
2023-04-24 05:22:56,28.1,46.4,29,48,59,467,229,138,167,177,12,Kitchen window,H2,XXXX
2023-04-24 05:22:57,28.1,46.4,30,48,58,467,232,139,167,177,12,Kitchen window,H2,XXXX
2023-04-24 05:22:58,28.1,46.4,29,47,56,467,231,137,168,177,12,Kitchen window,H2,XXXX
2023-04-24 05:22:59,28.1,46.4,29,46,55,465,233,138,168,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:00,28.1,46.4,29,46,57,465,235,138,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:01,28.1,46.4,29,47,58,467,235,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:03,28.1,46.4,29,46,58,467,236,137,170,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:04,28.1,46.4,27,44,55,467,235,136,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:05,28.1,46.4,28,45,56,467,235,138,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:06,28.1,46.4,28,45,56,467,235,136,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:07,28.1,46.4,30,46,58,466,236,137,171,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:08,28.1,46.4,30,46,58,466,237,137,171,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:09,28.1,46.4,29,47,59,466,237,137,172,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:10,28.1,46.4,29,47,59,466,239,137,172,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:12,28.1,46.4,30,47,60,466,241,138,173,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:13,28.1,46.4,30,47,60,466,241,137,174,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:14,28.1,46.4,29,46,59,466,243,138,174,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:15,28.1,46.4,29,45,56,466,242,137,175,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:16,28.1,46.4,30,46,57,466,240,137,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:17,28.1,46.4,29,46,57,466,240,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:18,28.1,46.4,29,46,57,466,238,137,173,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:19,28.1,46.4,29,45,56,466,240,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:21,28.1,46.4,29,45,56,466,240,138,175,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:22,28.1,46.4,30,45,56,466,239,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:23,28.1,46.4,30,45,56,466,241,138,175,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:24,28.1,46.4,30,45,56,466,240,137,175,180,12,Kitchen window,H2,XXXX
2023-04-24 05:23:25,28.1,46.4,30,46,56,466,240,139,175,180,12,Kitchen window,H2,XXXX
2023-04-24 05:23:26,28.1,46.4,30,46,56,466,239,138,175,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:27,28.1,46.4,29,45,55,466,237,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:28,28.1,46.4,29,45,55,466,236,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:30,28.1,46.4,29,45,55,465,234,137,173,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:31,28.1,46.4,29,45,55,466,233,138,174,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:32,28.1,46.4,29,45,55,465,232,138,173,179,12,Kitchen window,H2,XXXX
2023-04-24 05:23:33,28.1,46.4,29,44,53,465,229,137,172,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:34,28.1,46.4,29,44,53,464,228,138,172,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:35,28.1,46.4,29,44,52,465,225,137,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:36,28.1,46.4,29,44,52,466,224,138,169,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:37,28.1,46.4,29,45,54,465,223,137,168,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:39,28.1,46.4,29,45,56,466,223,136,168,178,12,Kitchen window,H2,XXXX
2023-04-24 05:23:40,28.1,46.4,28,45,55,466,224,138,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:41,28.1,46.4,28,45,56,466,226,138,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:42,28.1,46.4,29,46,56,466,227,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:43,28.1,46.4,28,46,56,465,229,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:44,28.1,46.4,28,46,57,466,229,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:45,28.1,46.4,29,46,57,466,232,138,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:46,28.1,46.4,28,45,55,465,233,136,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:48,28.1,46.4,29,46,55,466,232,137,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:49,28.1,46.4,30,47,57,466,233,138,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:50,28.1,46.4,30,47,57,465,230,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:51,28.1,46.4,30,47,57,465,230,138,170,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:52,28.1,46.4,30,47,57,465,227,137,169,177,12,Kitchen window,H2,XXXX
2023-04-24 05:23:53,28.1,46.4,30,47,57,466,226,137,168,176,12,Kitchen window,H2,XXXX
2023-04-24 05:23:54,28.1,46.4,30,47,57,466,225,138,169,176,12,Kitchen window,H2,XXXX
2023-04-24 05:23:55,28.1,46.4,30,47,57,466,224,137,168,176,12,Kitchen window,H2,XXXX
2023-04-24 05:23:56,28.1,46.4,30,46,56,466,224,136,168,175,12,Kitchen window,H2,XXXX
2023-04-24 05:23:58,28.1,46.4,30,46,56,466,224,138,168,176,12,Kitchen window,H2,XXXX
2023-04-24 05:23:59,28.1,46.4,30,46,57,466,223,137,167,176,12,Kitchen window,H2,XXXX
2023-04-24 05:24:00,28.1,46.4,30,46,57,466,223,137,167,176,12,Kitchen window,H2,XXXX
2023-04-24 05:24:01,28.1,46.4,30,46,57,465,223,136,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:02,28.1,46.4,30,46,56,465,223,136,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:03,28.1,46.4,30,47,57,465,224,137,167,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:04,28.1,46.3,30,47,57,465,224,136,167,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:05,28.1,46.4,29,47,57,466,225,137,167,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:07,28.1,46.4,28,45,55,466,223,136,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:08,28.1,46.4,28,45,55,466,221,136,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:09,28.1,46.4,28,46,57,466,221,137,166,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:10,28.1,46.4,28,46,57,466,219,136,165,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:11,28.1,46.4,30,49,60,466,219,137,164,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:12,28.1,46.4,30,48,60,466,218,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:13,28.1,46.4,30,48,60,466,217,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:14,28.1,46.4,30,48,60,466,218,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:16,28.1,46.4,29,47,58,466,218,136,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:17,28.1,46.4,29,47,58,466,217,136,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:18,28.1,46.4,29,47,59,466,218,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:19,28.1,46.4,29,47,59,465,217,135,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:20,28.1,46.4,29,47,58,465,217,136,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:21,28.1,46.4,29,47,58,465,216,135,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:22,28.1,46.4,29,47,57,465,215,135,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:23,28.1,46.4,30,48,58,466,216,137,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:25,28.1,46.4,29,46,57,466,215,136,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:26,28.1,46.4,30,47,58,465,215,137,161,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:27,28.1,46.4,30,47,58,465,214,137,160,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:28,28.1,46.4,29,48,58,465,213,136,160,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:29,28.1,46.4,29,48,60,465,214,135,160,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:30,28.1,46.4,29,49,60,465,212,136,160,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:31,28.1,46.4,29,49,60,465,213,136,160,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:32,28.1,46.4,29,48,60,465,215,138,160,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:33,28.1,46.4,29,49,60,465,216,137,161,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:35,28.1,46.4,29,49,60,465,217,137,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:36,28.1,46.4,29,49,60,465,217,136,161,172,12,Kitchen window,H2,XXXX
2023-04-24 05:24:37,28.1,46.3,29,48,59,465,219,136,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:38,28.1,46.3,29,48,59,465,220,136,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:39,28.1,46.3,29,48,58,465,221,136,162,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:40,28.1,46.4,29,48,58,466,224,137,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:41,28.1,46.3,29,47,57,466,224,136,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:24:42,28.1,46.4,29,47,57,466,226,137,163,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:44,28.1,46.4,29,47,57,465,228,136,165,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:45,28.1,46.4,29,46,57,465,231,137,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:46,28.1,46.4,29,46,57,465,232,137,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:47,28.1,46.4,29,46,57,465,235,136,168,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:48,28.1,46.4,29,46,57,466,235,137,168,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:49,28.1,46.4,30,46,56,466,236,137,168,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:50,28.1,46.4,30,46,56,465,235,135,169,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:51,28.1,46.4,30,46,56,465,236,138,169,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:53,28.1,46.4,29,45,55,465,235,137,169,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:54,28.1,46.4,29,45,55,465,233,136,169,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:55,28.1,46.3,29,45,55,465,233,137,169,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:56,28.1,46.4,30,47,56,465,231,137,168,175,12,Kitchen window,H2,XXXX
2023-04-24 05:24:57,28.1,46.3,30,47,57,465,230,137,168,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:58,28.1,46.3,30,47,56,465,228,136,167,174,12,Kitchen window,H2,XXXX
2023-04-24 05:24:59,28.1,46.4,29,48,57,465,225,136,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:25:00,28.1,46.4,30,48,57,465,225,135,166,174,12,Kitchen window,H2,XXXX
2023-04-24 05:25:02,28.1,46.4,29,48,58,465,222,136,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:03,28.1,46.3,30,48,58,465,220,136,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:04,28.1,46.4,29,48,58,465,220,136,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:05,28.1,46.3,30,48,57,466,218,136,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:06,28.1,46.4,30,47,57,466,219,137,163,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:07,28.1,46.3,30,48,58,466,218,136,163,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:08,28.1,46.4,30,48,58,466,216,136,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:09,28.1,46.4,30,48,58,466,217,137,163,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:11,28.1,46.4,30,48,59,466,215,135,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:12,28.1,46.4,30,48,59,466,215,137,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:13,28.1,46.4,30,48,59,466,213,137,161,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:14,28.1,46.4,30,47,59,465,212,136,160,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:15,28.1,46.4,30,47,59,466,212,135,159,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:16,28.1,46.4,30,47,58,466,211,136,160,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:17,28.1,46.4,30,47,58,466,214,137,160,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:18,28.1,46.3,29,46,57,466,215,136,160,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:19,28.1,46.4,29,46,57,466,216,136,161,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:21,28.1,46.4,30,47,58,465,218,137,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:22,28.1,46.4,30,47,58,465,220,137,163,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:23,28.1,46.3,30,47,58,466,221,137,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:24,28.1,46.4,30,47,58,465,224,138,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:25,28.1,46.4,30,47,58,465,224,137,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:26,28.1,46.3,30,46,58,465,226,138,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:27,28.1,46.4,30,46,58,465,227,137,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:28,28.1,46.4,30,47,58,465,226,136,166,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:30,28.1,46.4,30,47,58,465,226,138,166,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:31,28.1,46.4,30,47,58,465,225,136,166,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:32,28.1,46.3,30,46,56,465,226,137,166,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:33,28.1,46.4,30,46,56,465,226,137,166,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:34,28.1,46.4,29,45,56,465,226,137,167,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:35,28.1,46.3,29,45,56,465,227,137,167,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:36,28.1,46.3,29,45,57,465,225,136,167,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:37,28.1,46.4,30,46,58,465,225,137,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:39,28.1,46.3,30,46,58,465,223,137,165,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:40,28.1,46.4,30,46,58,465,221,136,164,173,12,Kitchen window,H2,XXXX
2023-04-24 05:25:41,28.1,46.4,29,46,57,465,220,137,164,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:42,28.1,46.3,29,45,56,465,218,136,164,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:43,28.1,46.3,29,46,57,465,218,136,163,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:44,28.1,46.4,29,46,57,465,219,137,164,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:45,28.1,46.4,29,46,58,465,218,136,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:46,28.1,46.3,29,46,57,464,217,137,162,172,12,Kitchen window,H2,XXXX
2023-04-24 05:25:48,28.1,46.3,29,46,55,464,215,135,161,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:49,28.1,46.3,30,46,56,465,213,136,160,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:50,28.1,46.4,29,46,56,465,213,137,159,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:51,28.1,46.3,29,46,56,464,211,136,159,171,12,Kitchen window,H2,XXXX
2023-04-24 05:25:52,28.1,46.4,29,46,56,465,210,136,158,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:53,28.1,46.4,29,45,55,465,209,135,158,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:54,28.1,46.4,29,45,55,464,207,136,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:55,28.1,46.3,30,46,56,465,208,137,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:57,28.1,46.3,30,46,56,465,207,136,156,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:58,28.1,46.3,30,46,57,464,209,137,156,170,12,Kitchen window,H2,XXXX
2023-04-24 05:25:59,28.1,46.3,30,46,57,464,209,136,157,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:00,28.1,46.3,30,46,57,464,208,136,156,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:01,28.1,46.4,30,47,58,464,210,137,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:02,28.1,46.3,30,47,58,464,210,136,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:03,28.1,46.4,31,48,58,464,210,136,156,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:04,28.1,46.3,31,48,58,464,211,136,156,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:06,28.1,46.3,31,48,59,464,210,136,156,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:07,28.1,46.3,31,48,59,463,213,137,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:08,28.1,46.4,31,48,59,463,213,136,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:09,28.1,46.3,31,48,59,464,215,136,158,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:10,28.1,46.4,31,48,59,464,214,137,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:11,28.1,46.3,31,48,60,464,213,135,157,170,12,Kitchen window,H2,XXXX
2023-04-24 05:26:12,28.1,46.3,31,48,60,464,213,136,156,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:13,28.1,46.3,31,49,61,464,212,135,156,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:14,28.1,46.3,31,50,61,464,211,135,156,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:16,28.1,46.4,30,49,60,464,210,136,155,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:17,28.1,46.3,29,47,59,464,208,135,155,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:18,28.1,46.4,28,47,58,464,207,136,154,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:19,28.1,46.3,28,46,57,465,207,136,154,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:20,28.1,46.3,27,45,56,464,205,135,154,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:21,28.1,46.3,27,46,56,464,205,136,153,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:22,28.1,46.3,28,46,55,464,203,135,153,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:23,28.1,46.3,28,45,55,464,203,136,152,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:25,28.1,46.3,28,46,56,464,204,136,152,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:26,28.1,46.3,29,46,55,464,205,136,153,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:27,28.1,46.4,29,46,55,464,207,137,153,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:28,28.1,46.3,29,46,55,464,207,136,153,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:29,28.1,46.3,29,46,55,464,208,136,153,167,12,Kitchen window,H2,XXXX
2023-04-24 05:26:30,28.1,46.3,29,46,55,464,209,137,154,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:31,28.1,46.3,29,46,55,464,210,136,154,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:32,28.1,46.4,29,46,55,464,214,138,155,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:34,28.1,46.4,29,46,55,464,214,135,155,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:35,28.1,46.4,29,46,55,464,214,136,155,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:36,28.1,46.4,29,46,55,463,215,137,156,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:37,28.1,46.3,29,45,53,464,216,137,156,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:38,28.1,46.4,29,45,53,464,219,137,157,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:39,28.1,46.3,29,45,53,464,219,137,157,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:40,28.1,46.4,28,45,53,464,218,136,157,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:41,28.1,46.4,28,45,53,464,217,137,157,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:43,28.1,46.4,29,45,54,464,218,136,157,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:44,28.1,46.4,29,45,54,464,223,137,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:45,28.1,46.4,28,44,52,464,225,137,160,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:46,28.1,46.4,28,44,52,464,223,136,160,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:47,28.1,46.4,28,44,52,464,222,137,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:48,28.1,46.4,29,44,52,464,219,136,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:49,28.1,46.4,29,44,52,464,219,137,158,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:50,28.1,46.4,29,44,54,464,219,136,158,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:52,28.1,46.4,29,44,54,464,217,137,158,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:53,28.1,46.3,29,45,55,464,217,137,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:54,28.1,46.4,29,45,55,464,217,136,158,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:55,28.1,46.4,29,45,55,463,218,138,159,168,12,Kitchen window,H2,XXXX
2023-04-24 05:26:56,28.1,46.4,29,45,55,464,218,137,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:57,28.1,46.3,29,45,55,463,218,137,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:58,28.1,46.4,28,44,54,463,219,138,159,169,12,Kitchen window,H2,XXXX
2023-04-24 05:26:59,28.1,46.3,28,44,54,463,219,137,160,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:01,28.1,46.4,28,44,53,464,219,137,161,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:02,28.1,46.4,28,44,53,464,221,138,161,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:03,28.1,46.4,29,45,55,463,220,136,161,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:04,28.1,46.4,29,45,55,464,221,138,161,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:05,28.1,46.4,29,45,55,464,218,136,161,169,12,Kitchen window,H2,XXXX
2023-04-24 05:27:06,28.1,46.4,29,45,56,464,218,136,161,169,12,Kitchen window,H2,XXXX
